Name_ID,Name,Sex,Age,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
861,"HASSAB, Mr Hammad ",male,27,1,17572,Cherbourg,Servant  ,3,£76 14s 7d,Servant,1,/titanic-survivor/hammad-hassab.html, ,,A,27,0,0
866,"HAWKSFORD, Mr Walter James ",male,45,1,16988,Southampton,Sales Manager  ,3,£30,,1,/titanic-survivor/walter-james-hawksford.html,11/13/1922,1/30/1867,C,45,0,0
867,"HAYS, Miss Margaret Bechstein ",female,24,1,11767,Cherbourg,,7,£83 3s 2d,,1,/titanic-survivor/margaret-bechstein-hays.html,8/21/1956,12/6/1887,C,24,0,0
868,"HAYS, Mr Charles Melville ",male,55,1,12749,Southampton,Businessman  , [307],£93 10s,,0,/titanic-victim/charles-melville-hays.html,4/15/1912,5/16/1856,C,55,1,1
869,"HAYS, Mrs Clara Jennings ",female,52,1,12749,Southampton,,3,£93 10s,,1,/titanic-survivor/clara-jennings-hays.html,2/1/1955,10/13/1859,C,52,1,1
872,"HEAD, Mr Christopher ",male,,1,113038,Southampton,Politician  ,  ,£42 10s,,0,/titanic-victim/christopher-head.html,4/15/1912,12/25/1869,C,42,0,0
904,"HILLIARD, Mr Herbert Henry ",male,44,1,17463,Southampton,Buyer  ,  ,£51 17s 3d,,0,/titanic-victim/herbert-henry-hilliard.html,4/15/1912,6/29/1867,C,44,0,0
909,"HIPKINS, Mr William Edward ",male,55,1,680,Southampton,Manufacturer  ,  ,£50,,0,/titanic-victim/william-edward-hipkins.html,4/15/1912,1/1/1857,C,55,0,0
910,"HIPPACH, Miss Jean Gertrude ",female,17,1,111361,Cherbourg,,4,£57 19s 7d,,1,/titanic-survivor/jean-gertrude-hippach.html,11/14/1974,9/30/1894,C,17,0,1
911,"HIPPACH, Mrs Ida Sophia ",female,44,1,111361,Cherbourg,,4,£57 19s 7d,,1,/titanic-survivor/ida-hippach.html,9/22/1940,11/25/1867,C,44,0,1
924,"HOGEBOOM, Mrs Anna Louisa ",female,51,1,13502,Cherbourg,Of Independent Means  ,10,£77 19s 2d,,1,/titanic-survivor/anna-hogeboom.html,10/6/1947,5/5/1860,C,51,1,0
935,"HOLVERSON, Mr Alexander Oskar ",male,42,1,113789,Southampton,, [38],£52,,0,/titanic-victim/alexander-oskar-holverson.html,4/15/1912,10/2/1869,C,42,1,0
936,"HOLVERSON, Mrs Mary Aline ",female,35,1,113789,Southampton,,8,£52,,1,/titanic-survivor/mary-aline-holverson.html,5/2/1918,9/21/1876,C,35,1,0
937,"HOMER, Mr Harry ",male,40,1,111426,Southampton,Gambler  ,15,£26 11s,,1,/titanic-survivor/harry-homer.html, ,11/28/1871,C,40,0,0
953,"HOYT, Mr Frederick Maxfield ",male,38,1,19943,Southampton,,D ,£100,,1,/titanic-survivor/frederick-maxfield-hoyt.html,7/5/1940,9/15/1873,C,38,1,0
954,"HOYT, Mr William Fisher ",male,42,1,17600,Cherbourg,Businessman  ,14,£30 13s 11d,,0,/titanic-victim/william-fisher-hoyt.html,4/15/1912,1/24/1869,C,43,0,0
955,"HOYT, Mrs Jane Anne ",female,31,1,19943,Southampton,,D ,£100,,1,/titanic-survivor/jane-anne-hoyt.html,7/17/1932,2/28/1881,C,31,1,0
973,"ICARD, Miss Rose Amélie ",female,39,1,113572,Southampton,Personal Maid  ,6,£80,Servant,1,/titanic-survivor/amelia-icard.html,7/15/1964,10/31/1872,C,39,0,0
983,"ISHAM, Miss Ann Elizabeth ",female,50,1,17595,Cherbourg,,  ,£28 14s 3d,,0,/titanic-victim/ann-elizabeth-isham.html,4/15/1912,1/25/1862,C,50,0,0
1035,"JONES, Mr Charles Cresson ",male,46,1,694,Southampton,Estate Manager  , [80],£26,,0,/titanic-victim/charles-cresson-jones.html,4/15/1912,1/22/1866,C,46,0,0
1047,"JULIAN, Mr Henry Forbes ",male,50,1,113044,Southampton,Metallurgist  ,  ,£26,,0,/titanic-victim/henry-forbes-julian.html,4/15/1912,5/9/1861,C,50,0,0
1073,"KEEPING, Mr Edwin Herbert ",male,,1,113503,Southampton,Servant  , [45],£211 10s,Servant,0,/titanic-victim/edwin-herbert-keeping.html,4/15/1912,7/5/1878,C,33,0,0
1087,"KENT, Mr Edward Austin ",male,58,1,11771,Cherbourg,Architect  , [258],£29 14s,,0,/titanic-victim/edward-austin-kent.html,4/15/1912,2/19/1854,C,58,0,0
1088,"KENYON, Mr Frederick Roland ",male,41,1,17464,Southampton,,  ,£51 17s 3d,,0,/titanic-victim/frederick-kenyon.html,4/15/1912,3/17/1871,C,41,1,0
1089,"KENYON, Mrs Marion Estelle ",female,40,1,17464,Southampton,,8,£51 17s 3d,,1,/titanic-survivor/marion-kenyon.html,10/3/1958,7/5/1871,C,40,1,0
1101,"KIMBALL, Mr Edwin Nelson Jr. ",male,42,1,11753,Southampton,,5,£52 11s 1d,,1,/titanic-survivor/edwin-nelson-kimball.html,4/6/1927,3/9/1870,C,42,1,0
1102,"KIMBALL, Mrs Susan Gertrude ",female,45,1,11753,Southampton,,5,£52 11s 1d,,1,/titanic-survivor/gertrude-kimball.html,3/21/1962,10/4/1866,C,45,1,0
1118,"KLABER, Mr Herman ",male,,1,113028,Southampton,Businessman  ,  ,£26 11s,,0,/titanic-victim/herman-klaber.html,4/15/1912,11/18/1870,C,41,0,0
1157,"LEADER, Dr Alice May ",female,49,1,17465,Southampton,Doctor  ,8,£25 18s 7d,,1,/titanic-survivor/alice-leader.html,4/20/1944,5/10/1862,C,49,0,0
1175,"LEROY, Miss Berthe ",female,27,1,17761,Cherbourg,Personal Maid  ,2,£106 8s 6d,Servant,1,/titanic-survivor/berthe-leroy.html,7/4/1972,8/10/1884,C,27,0,0
1177,"LESUEUR, Mr Gustave J. ",male,35,1,17755,Cherbourg,Servant  ,3,£512 6s 7d,Servant,1,/titanic-survivor/gustave-lesueur.html, ,,A,35,0,0
1181,"LEWY, Mr Ervin G. ",male,30,1,17612,Cherbourg,Jeweller  ,  ,£27 14s 5d,,0,/titanic-victim/ervin-lewy.html,4/15/1912,11/28/1881,C,30,0,0
1190,"LINDEBERG-LIND, Mr Erik Gustaf ",male,42,1,17475,Southampton,Businessman  ,  ,£26 11s,,0,/titanic-victim/erik-lindeberg-lind.html,4/15/1912,6/18/1869,C,42,0,0
1195,"LINDSTRöM, Mrs Sigrid ",female,55,1,112377,Cherbourg,,6,£27 14s 5d,,1,/titanic-survivor/sigrid-lindstrom.html, ,12/18/1856,C,55,0,0
1197,"LINES, Miss Mary Conover ",female,16,1,17592,Cherbourg,,9,£39 8s,,1,/titanic-survivor/mary-conover-lines.html,11/23/1975,7/27/1895,C,16,0,1
1198,"LINES, Mrs Elizabeth Lindsey ",female,50,1,17592,Cherbourg,,9,£39 8s,,1,/titanic-survivor/elizabeth-lines.html,12/17/1942,6/15/1861,C,50,0,1
1211,"LONG, Mr Milton Clyde ",male,29,1,113501,Southampton,, [126],£30,,0,/titanic-victim/milton-clyde-long.html,4/15/1912,10/19/1882,C,29,0,0
1213,"LONGLEY, Miss Gretchen Fiske ",female,21,1,13502,Cherbourg,,10,£77 19s 2d,,1,/titanic-survivor/gretchen-fiske-longley.html,8/11/1965,9/1/1890,C,21,0,0
1215,"LORING, Mr Joseph Holland ",male,30,1,113801,Southampton,Stockbroker  ,  ,£45 10s,,0,/titanic-victim/joseph-holland-loring.html,4/15/1912,3/18/1882,C,30,0,0
1227,"LURETTE, Miss Eugénie Elise ",female,59,1,17569,Cherbourg,Personal Maid  ,6,£146 10s 5d,Servant,1,/titanic-survivor/elise-lurette.html,1/31/1940,11/16/1852,C,59,0,0
1238,"MADILL, Miss Georgette Alexandra ",female,16,1,24160,Southampton,,2,£211 6s 9d,,1,/titanic-survivor/georgette-madill.html,2/14/1974,3/15/1896,C,16,0,1
1241,"MAGUIRE, Mr John Edward ",male,30,1,110469,Southampton,,  ,£26,,0,/titanic-victim/john-edward-maguire.html,4/15/1912,2/7/1882,C,30,0,0
1259,"MARéCHAL, Mr Pierre ",male,29,1,11774,Cherbourg,Aviator  ,7,£29 14s,,1,/titanic-survivor/pierre-marechal.html,2/22/1942,1/18/1883,C,29,0,0
1270,"MARVIN, Mr Daniel Warner ",male,18,1,113773,Southampton,Of Independent Means  ,  ,£53 2s,,0,/titanic-victim/daniel-warner-marvin.html,4/15/1912,2/12/1894,C,18,1,0
1271,"MARVIN, Mrs Mary Graham Carmichael ",female,18,1,113773,Southampton,,10,£53 2s,,1,/titanic-survivor/mary-marvin.html,10/17/1975,1/30/1894,C,18,1,0
1292,"MCCAFFRY, Mr Thomas Francis ",male,46,1,13050,Southampton,Banker  , [292],£75 4s 10d,,0,/titanic-victim/thomas-francis-mccaffry.html,4/15/1912,2/5/1866,C,46,0,0
1295,"MCCARTHY, Mr Timothy J. ",male,54,1,17463,Southampton,Buyer  , [175],£51 17s 3d,,0,/titanic-victim/timothy-mccarthy.html,4/15/1912,6/30/1857,M,54,0,0
1312,"MCGOUGH, Mr James Robert ",male,35,1,17473,Southampton,Buyer  ,7,£26 5s 9d,,1,/titanic-survivor/james-mcgough.html,7/24/1937,7/4/1876,C,35,0,0
1343,"MEYER, Mr Edgar Joseph ",male,28,1,17604,Cherbourg,Mechanical Engineer  ,  ,£82 3s 5d,,0,/titanic-victim/edgar-meyer.html,4/15/1912,1/13/1884,C,28,1,0
1344,"MEYER, Mrs Leila ",female,25,1,17604,Cherbourg,,6,£82 3s 5d,,1,/titanic-survivor/leila-meyer.html,11/27/1957,9/28/1886,C,25,1,0
1353,"MILLET, Mr Francis Davis ",male,65,1,13509,Cherbourg,Artist  , [249],£26 11s,,0,/titanic-victim/francis-davis-millet.html,4/15/1912,11/3/1846,C,65,0,0
1356,"MINAHAN, Dr William Edward ",male,44,1,19928,Queenstown,Merchant  , [230],£90,,0,/titanic-victim/william-edward-minahan.html,4/15/1912,4/20/1867,C,44,2,0
1357,"MINAHAN, Miss Daisy E. ",female,33,1,19928,Queenstown,,14,£90,,1,/titanic-survivor/daisy-minahan.html,4/30/1919,1/9/1879,C,33,1,0
1358,"MINAHAN, Mrs Lillian E. ",female,37,1,19928,Queenstown,,14,£90,,1,/titanic-survivor/lillian-minahan.html,1/13/1962,2/7/1875,C,37,1,0
1366,"MOCK, Mr Philipp Edmund ",male,30,1,13236,Cherbourg,,11,£57 15s,,1,/titanic-survivor/philipp-mock.html,6/16/1951,8/16/1881,C,30,1,0
1369,"MOLSON, Mr Harry Markland ",male,55,1,113787,Southampton,Businessman  ,  ,£30 10s,,0,/titanic-victim/harry-molson.html,4/15/1912,9/9/1856,C,55,0,0
1377,"MOORE, Mr Clarence Bloomfield ",male,47,1,113796,Southampton,Businessman  ,  ,£42 8s,,0,/titanic-victim/clarence-bloomfield-moore.html,4/15/1912,3/1/1865,C,47,0,0
1431,"NATSCH, Mr Charles ",male,36,1,17596,Cherbourg,,  ,£29 14s,,0,/titanic-victim/charles-natsch.html,4/15/1912,10/15/1875,D,36,0,1
1440,"NEWELL, Miss Madeleine ",female,31,1,35273,Cherbourg,,6,£113 5s 6d,,1,/titanic-survivor/madeleine-newell.html,4/25/1969,10/10/1880,C,31,1,0
1441,"NEWELL, Miss Marjorie Anne ",female,23,1,35273,Cherbourg,,6,£113 5s 6d,,1,/titanic-survivor/marjorie-anne-newell.html,6/11/1992,2/12/1889,C,23,1,0
1442,"NEWELL, Mr Arthur Webster ",male,58,1,35273,Cherbourg,, [122],£113 5s 6d,,0,/titanic-victim/arthur-webster-newell.html,4/15/1912,1/30/1854,C,58,0,2
1444,"NEWSOM, Miss Helen Monypeny ",female,19,1,11752,Southampton,,5,£26 5s 8d,,1,/titanic-survivor/helen-monypeny-newsom.html,9/7/1965,12/30/1892,C,19,0,2
1450,"NICHOLSON, Mr Arthur Ernest ",male,59,1,693,Southampton,, [263],£26,,0,/titanic-victim/arthur-ernest-nicholson.html,4/15/1912,6/30/1852,M,59,0,0
1468,"NOURNEY, Mr Alfred ",male,20,1,2166,Cherbourg,Gentleman  ,7,£13 17s 3d,,1,/titanic-survivor/alfred-nourney.html,11/15/1972,2/26/1892,C,20,0,0
1486,"OLIVA Y OCANA, Doña Fermina ",female,39,1,17758,Cherbourg,Personal Maid  ,8,£108 18s,Servant,1,/titanic-survivor/fermina-oliva-y-ocana.html,5/28/1969,10/12/1872,C,39,0,0
1500,"OMONT, Mr Alfred Fernand ",male,29,1,12998,Cherbourg,Dealer  ,7,£25 14s 10d,,1,/titanic-survivor/alfred-fernand-omont.html,3/18/1948,9/25/1882,C,29,0,0
1509,"OSTBY, Mr Engelhart Cornelius ",male,64,1,113509,Southampton,Jeweller  , [234],£61 19s 7d,,0,/titanic-victim/engelhart-cornelius-ostby.html,4/15/1912,12/18/1847,C,64,0,1
1510,"ØSTBY, Miss Helen Ragnhild ",female,22,1,113509,Southampton,,5,£61 19s 7d,,1,/titanic-survivor/helen-ragnhild-ostby.html,5/15/1978,11/30/1889,C,22,0,1
1514,"OVIéS Y RODRíGUEZ, Mr Servando José Florentino ",male,36,1,17562,Cherbourg,Merchant  , [189],£27 14s 5d,,0,/titanic-victim/servando-jose-florentino-ovies-y-rodriguez.html,4/15/1912,2/21/1876,C,36,0,0
1545,"PARTNER, Mr Austin ",male,40,1,113043,Southampton,Stockbroker  , [166],£28 10s,,0,/titanic-victim/austin-partner.html,4/15/1912,11/30/1871,C,40,0,0
1550,"PAYNE, Mr Vivian Ponsonby ",male,22,1,12749,Southampton,Clerk  ,  ,£93 10s,Servant,0,/titanic-victim/vivian-ponsonby-payne.html,4/15/1912,6/30/1889,M,22,0,0
1558,"PEARS, Mr Thomas Clinton ",male,29,1,113776,Southampton,Of Independent Means  ,  ,£66 12s,,0,/titanic-victim/thomas-clinton-pears.html,4/15/1912,5/7/1882,C,29,1,0
1559,"PEARS, Mrs Edith ",female,22,1,113776,Southampton,,8,£66 12s,,1,/titanic-survivor/edith-pears.html, ,9/1/1889,C,22,1,0
1566,"PEñASCO Y CASTELLANA, Mr Victor ",male,24,1,17758,Cherbourg,Of Independent Means  ,  ,£108 18s,,0,/titanic-victim/victor-penasco.html,4/15/1912,10/24/1887,C,24,1,0
1567,"PEñASCO Y CASTELLANA, Mrs Maria Josefa Perezde Soto y Vallejo ",female,22,1,17758,Cherbourg,Of Independent Means  ,8,£108 18s,,1,/titanic-survivor/maria-penasco.html,4/3/1972,9/3/1889,C,22,1,0
1579,"PERREAULT, Miss Mary Anne ",female,33,1,12749,Southampton,Personal Maid  ,3,£93 10s,Servant,1,/titanic-survivor/mary-anne-perreault.html,11/18/1968,7/29/1878,C,33,0,0
1598,"PEUCHEN, Major Arthur Godfrey ",male,52,1,113786,Southampton,,6,£30 10s,,1,/titanic-survivor/arthur-godfrey-peuchen.html,12/7/1929,4/18/1859,C,52,0,0
1625,"PORTER, Mr Walter Chamberlain ",male,46,1,110465,Southampton,, [207],£52,,0,/titanic-victim/walter-chamberlain-porter.html,4/15/1912,5/13/1865,C,46,0,0
1627,"POTTER, Mrs Lily Alexenia ",female,56,1,11767,Cherbourg,,7,£83 3s 2d,,1,/titanic-survivor/lily-alexenia-potter.html,1/1/1954,8/15/1855,C,56,0,1
1670,"RHEIMS, Mr George Alexander Lucien ",male,33,1,17607,Cherbourg,Businessman  ,A ,£39 12s,,1,/titanic-survivor/george-rheims.html,3/1/1963,1/6/1879,C,33,0,0
1690,"RIGHINI, Mr Sante ",male,22,1,17760,Cherbourg,Servant  , [232],£135 12s 8d,Servant,0,/titanic-victim/sante-righini.html,4/15/1912,,A,22,0,0
1698,"ROBERT, Mrs Elisabeth Walton ",female,43,1,24160,Southampton,Of Independent Means  ,2,£211 6s 9d,,1,/titanic-survivor/elisabeth-walton-robert.html,1/15/1956,8/5/1868,C,43,0,1
1705,"ROBINS, Mr Victor ",male,42,1,17757,Cherbourg,Servant  ,  ,£247 10s 6d,Servant,0,/titanic-victim/victor-robbins.html,4/15/1912,6/30/1867,M,44,0,0
1709,"ROEBLING, Mr Washington Augustus II ",male,31,1,17590,Southampton,Of Independent Means  ,  ,£50 9s 11d,,0,/titanic-victim/washington-roebling.html,4/15/1912,3/25/1881,C,31,0,0
1714,"ROMAINE, Mr Charles Hallace ",male,45,1,111428,Southampton,,9,£26 11s,,1,/titanic-survivor/charles-romaine.html,1/18/1922,7/11/1866,C,45,0,0
1716,"ROOD, Mr Hugh Roscoe ",male,39,1,113767,Southampton,Businessman  ,  ,£50,,0,/titanic-victim/hugh-rood.html,4/15/1912,3/23/1873,C,39,0,0
1720,"ROSENBAUM, Miss Edith Louise ",female,33,1,17613,Cherbourg,Journalist  ,11,£27 14s 5d,,1,/titanic-survivor/edith-russell.html,4/4/1975,6/30/1879,M,32,0,0
1721,"ROSENSHINE, Mr George ",male,46,1,17585,Cherbourg,Merchant  , [16],£79 4d,,0,/titanic-victim/george-rosenshine.html,4/15/1912,6/30/1866,M,45,0,0
1723,"ROSS, Mr John Hugo ",male,36,1,13049,Southampton,,  ,£40 2s 6d,,0,/titanic-victim/john-hugo-ross.html,4/15/1912,11/24/1875,C,36,0,0
1725,"ROTHES, Countess Lucy Noël Martha ",female,33,1,110152,Southampton,Of Independent Means  ,8,£86 10s,,1,/titanic-survivor/countess-of-rothes.html,9/12/1956,12/25/1878,C,33,0,0
1726,"ROTHSCHILD, Mr Martin ",male,46,1,17603,Cherbourg,,  ,£59 8s,,0,/titanic-victim/martin-rothschild.html,4/15/1912,12/12/1865,C,46,1,0
1727,"ROTHSCHILD, Mrs Elizabeth Jane Anne ",female,54,1,17603,Cherbourg,,6,£59 8s,,1,/titanic-survivor/elizabeth-jane-anne-rothschild.html,10/29/1943,2/10/1858,C,54,1,0
1732,"ROWE, Mr Alfred G. ",male,59,1,113790,Southampton,Landowner  , [109],£26 11s,,0,/titanic-victim/alfred-rowe.html,4/15/1912,2/24/1853,C,59,0,0
1744,"RYERSON, Master John Borie ",male,13,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/john-borie-ryerson.html,1/21/1986,12/16/1898,C,13,2,2
1745,"RYERSON, Miss Emily Borie ",female,18,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/emily-borie-ryerson.html,6/25/1960,10/8/1893,C,18,2,2
1746,"RYERSON, Miss Susan Parker ""Suzette"" ",female,21,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/suzette-ryerson.html,1/13/1921,8/3/1890,C,21,2,2
1747,"RYERSON, Mr Arthur Larned ",male,61,1,17608,Cherbourg,,  ,£262 7s 6d,,0,/titanic-victim/arthur-ryerson.html,4/15/1912,1/12/1851,C,61,1,3
1749,"RYERSON, Mrs Emily Maria ",female,48,1,17608,Cherbourg,,4,£262 7s 6d,,1,/titanic-survivor/emily-ryerson.html,12/28/1939,8/10/1863,C,48,1,3
1752,"SAALFELD, Mr Adolphe ",male,47,1,19988,Southampton,Businessman  ,3,£30 10s,,1,/titanic-survivor/adolphe-saalfeld.html,6/5/1926,6/30/1865,M,46,0,0
1768,"SäGESSER, Mlle Emma ",female,24,1,17477,Cherbourg,Personal Maid  ,9,£69 6s,Servant,1,/titanic-survivor/emma-sagesser.html,5/24/1964,8/16/1887,C,24,0,0
1771,"SALOMON, Mr Abraham Lincoln ",male,43,1,111163,Cherbourg,Businessman  ,1,£26,,1,/titanic-survivor/abraham-salomon.html,5/21/1959,10/1/1868,C,43,0,0
1795,"SCHABERT, Mrs Emma ",female,35,1,13236,Cherbourg,,11,£57 15s,,1,/titanic-survivor/emma-schabert.html,4/18/1961,5/23/1876,C,35,1,0
1809,"SERREPLAN, Miss Auguste ",female,30,1,113798,Southampton,Personal Maid  ,4,£31,Servant,1,/titanic-survivor/auguste-serreplan.html, ,,A,30,0,0
1811,"SEWARD, Mr Frederic Kimber ",male,34,1,113794,Southampton,Lawyer  ,7,£26 11s,,1,/titanic-survivor/frederic-kimber-seward.html,12/7/1943,3/23/1878,C,34,0,0
1829,"SHUTES, Miss Elizabeth Weed ",female,40,1,17582,Southampton,Governess  ,3,£153 9s 3d,Servant,1,/titanic-survivor/elizabeth-weed-shutes.html,10/27/1949,4/30/1871,C,40,0,0
1832,"SILVERTHORNE, Mr Spencer Victor ",male,35,1,17475,Southampton,,5,£26 5s 9d,,1,/titanic-survivor/spencer-victor-silverthorne.html,5/17/1964,10/17/1876,C,35,0,0
1833,"SILVEY, Mr William Baird ",male,51,1,13507,Cherbourg,Businessman  ,  ,£55 18s,,0,/titanic-victim/william-baird-silvey.html,4/15/1912,2/15/1861,D,51,1,0
1834,"SILVEY, Mrs Alice Gray ",female,39,1,13507,Cherbourg,,11,£55 18s,,1,/titanic-survivor/alice-silvey.html,5/2/1958,10/19/1872,C,39,1,0
1839,"SIMONIUS-BLUMER, Mr Colonel (Oberst) Alfons ",male,56,1,13213,Southampton,Banker  ,3,£35 10s,,1,/titanic-survivor/alfons-simonius-blumer.html,5/26/1920,10/23/1855,C,56,0,0
1867,"SLOPER, Mr William Thompson ",male,28,1,113788,Southampton,Stockbroker  ,7,£35 10s,,1,/titanic-survivor/william-thompson-sloper.html,5/1/1955,12/13/1883,C,28,0,0
1869,"SMART, Mr John Montgomery ",male,56,1,113792,Southampton,,  ,£26 11s,,0,/titanic-victim/john-montgomery-smart.html,4/15/1912,,A,56,0,0
1879,"SMITH, Mr James Clinch ",male,56,1,17764,Cherbourg,Military  ,  ,£30 13s 11d,,0,/titanic-victim/james-clinch-smith.html,4/15/1912,4/3/1856,C,56,0,0
1883,"SMITH, Mr Lucian Philip ",male,24,1,13695,Cherbourg,,  ,£60,,0,/titanic-victim/lucian-philip-smith.html,4/15/1912,8/14/1887,C,24,1,0
1885,"SMITH, Mr Richard William ",male,,1,113056,Southampton,,  ,£26,,0,/titanic-victim/richard-william-smith.html,4/15/1912,6/11/1854,C,57,0,0
1887,"SMITH, Mrs Mary Eloise ",female,18,1,13695,Cherbourg,,6,£60,,1,/titanic-survivor/mary-eloise-smith.html,5/3/1940,8/7/1893,C,18,1,0
1895,"SNYDER, Mr John Pillsbury ",male,24,1,21228,Southampton,,7,£82 5s 4d,,1,/titanic-survivor/john-pillsbury-snyder.html,7/22/1959,1/8/1888,C,24,1,0
1896,"SNYDER, Mrs Nelle ",female,23,1,21228,Southampton,,7,£82 5s 4d,,1,/titanic-survivor/nelle-snyder.html,12/9/1983,1/15/1889,C,23,1,0
1902,"SPEDDEN, Master Robert Douglas ",male,6,1,16966,Cherbourg,,3,£134 10s,,1,/titanic-survivor/robert-douglas-spedden.html,8/8/1915,11/19/1905,C,6,0,2
1903,"SPEDDEN, Mr Frederic Oakley ",male,45,1,16966,Cherbourg,,3,£134 10s,,1,/titanic-survivor/frederic-oakley-spedden.html,2/3/1947,1/9/1867,C,45,1,1
1904,"SPEDDEN, Mrs Margaretta Corning ",female,39,1,16966,Cherbourg,,3,£134 10s,,1,/titanic-survivor/margaretta-corning-spedden.html,2/10/1950,11/19/1872,C,39,1,1
1905,"SPENCER, Mr William Augustus ",male,57,1,17569,Cherbourg,,  ,£146 10s 5d,,0,/titanic-victim/william-augustus-spencer.html,4/15/1912,1/7/1855,C,57,1,0
1906,"SPENCER, Mrs Marie Eugenie ",female,45,1,17569,Cherbourg,,6,£146 10s 5d,,1,/titanic-survivor/marie-eugenie-spencer.html,10/26/1913,2/16/1864,C,48,1,0
1909,"STäHELIN-MAEGLIN, Dr Max ",male,32,1,13214,Southampton,Lawyer  ,3,£30 10s,,1,/titanic-survivor/max-stahelin-maeglin.html,8/3/1968,2/18/1880,C,32,0,0
1917,"STEAD, Mr William Thomas ",male,62,1,113514,Southampton,Journalist  ,  ,£26 11s,,0,/titanic-victim/william-thomas-stead.html,4/15/1912,7/5/1849,C,62,0,0
1920,"STENGEL, Mr Charles Emil Henry ",male,54,1,11778,Cherbourg,Businessman  ,1,£55 8s 10d,,1,/titanic-survivor/charles-stengel.html,4/19/1914,11/19/1857,C,54,1,0
1921,"STENGEL, Mrs Annie May ",female,44,1,11778,Cherbourg,,5,£55 8s 10d,,1,/titanic-survivor/annie-may-stengel.html,1/22/1956,5/2/1868,C,43,1,0
1922,"STEPHENSON, Mrs Martha ",female,52,1,36947,Cherbourg,,4,£78 5s 4d,,1,/titanic-survivor/martha-stephenson.html,12/24/1934,3/13/1860,C,52,1,0
1923,"STEWART, Mr Albert Ankeny ",male,64,1,17605,Cherbourg,Businessman  ,  ,£27 14s 5d,,0,/titanic-victim/albert-stewart.html,4/15/1912,3/17/1848,C,64,0,0
1929,"STONE, Mrs Martha Evelyn ",female,62,1,113572,Southampton,,6,£80,,1,/titanic-survivor/martha-evelyn-stone.html,5/12/1924,1/29/1851,C,61,0,0
1934,"STRAUS, Mr Isidor ",male,67,1,17483,Southampton,Businessman  , [96],£221 15s 7d,,0,/titanic-victim/isidor-straus.html,4/15/1912,2/6/1845,C,67,1,0
1935,"STRAUS, Mrs Rosalie Ida ",female,63,1,17483,Southampton,,  ,£221 15s 7d,,0,/titanic-victim/ida-straus.html,4/15/1912,2/6/1849,C,63,1,0
1949,"SUTTON, Mr Frederick ",male,61,1,36963,Southampton,Property Developer / Real Estate  , [46],£32 6s 5d,,0,/titanic-victim/frederick-sutton.html,4/15/1912,6/15/1850,C,61,0,0
1956,"SWIFT, Mrs Margaret Welles ",female,46,1,17466,Southampton,,8,£25 18s 7d,,1,/titanic-survivor/margaret-welles-swift.html,4/29/1948,9/30/1865,C,46,0,0
1964,"TAUSSIG, Miss Ruth ",female,18,1,110413,Southampton,,8,£79 13s,,1,/titanic-survivor/ruth-taussig.html,1/9/1925,11/25/1893,C,18,0,2
1965,"TAUSSIG, Mr Emil ",male,52,1,110413,Southampton,,  ,£79 13s,,0,/titanic-victim/emil-taussig.html,4/15/1912,6/15/1859,D,52,1,1
1966,"TAUSSIG, Mrs Tillie ",female,39,1,110413,Southampton,,8,£79 13s,,1,/titanic-survivor/tillie-taussig.html,6/17/1957,12/18/1872,C,39,1,1
1969,"TAYLOR, Mr Elmer Zebley ",male,48,1,19996,Southampton,Manufacturer  ,5,£52,,1,/titanic-survivor/elmer-zebley-taylor.html,5/20/1949,3/13/1864,C,48,1,0
1977,"TAYLOR, Mrs Juliet Cummins ",female,49,1,19996,Southampton,,5,£52,,1,/titanic-survivor/juliet-cummins-taylor.html,4/23/1927,11/30/1862,C,49,1,0
1984,"THAYER, Mr John Borland ",male,49,1,17421,Cherbourg,Businessman  ,  ,£110 17s 8d,,0,/titanic-victim/john-borland-thayer.html,4/15/1912,4/21/1862,C,49,1,1
1985,"THAYER, Mr John Borland jr ",male,17,1,17421,Cherbourg,Scholar  ,B ,£110 17s 8d,,1,/titanic-survivor/john-borland-thayer-jr.html,9/20/1945,12/24/1894,C,17,0,2
1986,"THAYER, Mrs Marian Longstreth ",female,39,1,17421,Cherbourg,,4,£110 17s 8d,,1,/titanic-survivor/marian-thayer.html,4/14/1944,11/9/1872,C,39,1,1
1999,"THORNE, Miss Gertrude Maybelle ",female,38,1,17585,Cherbourg,,D ,£80 4d,,1,/titanic-survivor/gertrude-maybelle-thorne.html,11/19/1947,,A,38,0,0
2023,"TUCKER, Mr Gilbert Milligan jr ",male,31,1,2543,Cherbourg,,7,£28 10s 9d,,1,/titanic-survivor/gilbert-milligan-jr-tucker.html,2/26/1968,11/3/1880,C,31,0,0
2037,"URUCHURTU, Don. Manuel Ramirez ",male,39,1,17601,Cherbourg,Lawyer  ,  ,£27 14s 5d,,0,/titanic-victim/manuel-uruchurtu.html,4/15/1912,6/27/1872,C,39,0,0
