"Lot_Frontage","Lot_Area","Street","Lot_Shape","Utilities","Neighborhood","Bldg_Type","House_Style","Overall_Cond","Year_Built","Roof_Style","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","TotRms_AbvGrd","Garage_Finish","Garage_Cars","Garage_Area","Pool_Area","Year_Sold","Sale_Type","Sale_Price","Longitude","Latitude"
80,9600,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Above_Average",1955,"Gable",1156,1520,0,1520,1,0,3,7,"RFn",1,364,0,2010,"WD ",153000,-93.624601,42.036095
78,7800,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1954,"Gable",1268,1268,0,1268,1,0,2,7,"Fin",1,244,0,2010,"WD ",132000,-93.621431,42.037424
75,11380,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","SFoyer","Very_Good",1966,"Gable",1080,1128,0,1128,1,0,2,5,"Unf",1,315,0,2010,"WD ",178000,-93.618221,42.048494
80,11600,"Pave","Regular","AllPub","North_Ames","Duplex","Two_Story","Average",1960,"Gable",1105,1105,1169,2274,2,0,5,12,"Unf",2,480,0,2010,"WD ",154300,-93.6184183,42.0459375
0,19900,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1970,"Gable",1947,2207,0,2207,2,0,3,7,"RFn",2,576,0,2010,"WD ",180000,-93.614307,42.049514
137,16492,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1966,"Gable",1517,1888,0,1888,2,1,2,6,"Fin",2,578,0,2010,"WD ",190000,-93.614244,42.047447
70,8267,"Pave","Regular","AllPub","North_Ames","Duplex","One_Story","Average",1958,"Gable",1604,1604,0,1604,2,0,4,8,"Unf",2,576,0,2010,"WD ",135000,-93.617693,42.044895
70,8197,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",2003,"Gable",1480,1480,0,1480,2,0,3,7,"RFn",2,620,0,2010,"WD ",214000,-93.617553,42.043984
0,8050,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1959,"Hip",1143,1143,0,1143,1,0,3,6,"RFn",1,308,0,2010,"WD ",136000,-93.617117,42.042908
70,10552,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1959,"Hip",1398,1700,0,1700,1,1,4,6,"RFn",2,447,0,2010,"WD ",165500,-93.6177041,42.0430839
70,8400,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1957,"Gable",1314,1314,0,1314,1,0,3,5,"RFn",1,294,0,2010,"WD ",145000,-93.618626,42.044847
73,8760,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1959,"Hip",1194,1194,0,1194,1,0,3,6,"RFn",1,312,0,2010,"WD ",148000,-93.616582,42.043969
0,12160,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1959,"Hip",1188,1188,0,1188,1,0,3,6,"RFn",2,531,0,2010,"COD",142000,-93.614882,42.044052
73,9300,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1960,"Gable",1268,1264,0,1264,1,0,3,6,"Unf",2,461,0,2010,"WD ",167500,-93.613301,42.044176
87,10725,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Average",1959,"Hip",1206,1206,0,1206,1,0,3,6,"RFn",1,312,0,2010,"WD ",108538,-93.61513,42.044883
80,10032,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Average",1959,"Gable",1244,1580,0,1580,1,1,3,6,"Unf",2,440,0,2010,"WD ",159500,-93.614241,42.0435919
60,8382,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Average",1956,"Gable",832,832,505,1337,1,0,3,5,"Unf",1,263,0,2010,"WD ",108000,-93.613624,42.042308
60,10950,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1952,"Gable",864,1064,0,1064,1,0,2,4,"Unf",1,318,0,2010,"WD ",135000,-93.615622,42.040396
119,10895,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1955,"Gable",972,972,0,972,1,0,3,5,"Unf",1,305,0,2010,"WD ",122500,-93.617092,42.04137
70,13587,"Pave","Regular","AllPub","North_Ames","TwoFmCon","One_Story","Average",1958,"Gable",988,988,0,988,1,0,2,5,"Unf",1,264,0,2010,"WD ",119000,-93.61722,42.038515
68,7922,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1953,"Gable",1057,1057,0,1057,1,0,3,5,"Unf",1,246,0,2010,"WD ",109000,-93.618428,42.039841
65,7898,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1920,"Gable",576,985,0,985,1,0,2,4,"Unf",2,676,0,2010,"WD ",105000,-93.615475,42.038443
60,7200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1955,"Gable",0,827,0,827,1,0,2,5,"Unf",1,392,0,2010,"WD ",107500,-93.611642,42.038521
85,10200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1954,"Gable",1086,1086,0,1086,1,0,3,6,"Unf",2,490,0,2010,"WD ",144900,-93.618788,42.038249
74,5868,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1956,"Gable",936,936,0,936,1,0,2,4,"Fin",1,308,0,2010,"WD ",129000,-93.6192014,42.0381282
78,17503,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Average",1948,"Gable",912,912,546,1458,1,0,3,6,"Unf",1,330,0,2010,"WD ",97500,-93.620341,42.035869
64,6979,"Pave","Regular","AllPub","Old_Town","Duplex","SFoyer","Average",1980,"Gable",1056,1056,0,1056,0,0,0,4,"Unf",2,576,0,2010,"WD ",144000,-93.6116762,42.0372097
0,9830,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Good",1959,"Gable",1063,1287,0,1287,1,0,3,7,"Fin",2,576,0,2010,"WD ",162000,-93.607275,42.040085
96,11275,"Pave","Regular","AllPub","North_Ames","OneFam","SLvl","Good",1967,"Mansard",710,1898,1080,2978,2,1,5,11,"Fin",2,564,0,2010,"WD ",242000,-93.606905,42.041119
60,8064,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Very_Good",1948,"Gable",816,816,408,1224,1,0,3,5,"Unf",1,280,0,2010,"WD ",132000,-93.61061,42.035867
75,7500,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1959,"Hip",1246,1246,0,1246,1,1,3,6,"RFn",1,305,0,2010,"WD ",154000,-93.605969,42.03594
71,8520,"Pave","Regular","AllPub","North_Ames","OneFam","One_and_Half_Fin","Below_Average",1952,"Gable",910,910,475,1385,2,0,4,6,"Unf",2,720,0,2010,"WD ",166000,-93.609218,42.0347571
60,7200,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1951,"Gable",900,900,0,900,1,0,3,5,"Unf",2,576,0,2010,"WD ",134800,-93.607801,42.034848
87,10000,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1962,"Hip",1116,1116,0,1116,1,1,3,5,"Unf",2,440,0,2010,"WD ",160000,-93.605943,42.034748
81,7635,"Pave","Slightly_Irregular","AllPub","North_Ames","OneFam","One_Story","Above_Average",1960,"Gable",1175,1175,0,1175,1,1,3,6,"RFn",2,484,0,2010,"WD ",148000,-93.606742,42.034851
80,9760,"Pave","Regular","AllPub","North_Ames","OneFam","One_Story","Good",1963,"Hip",1395,1395,0,1395,1,0,2,7,"RFn",2,440,0,2010,"WD ",192000,-93.604835,42.036873
70,7700,"Pave","Regular","AllPub","North_Ames","OneFam","Two_Story","Average",1966,"Gable",756,1051,788,1839,1,1,4,7,"Unf",2,442,0,2010,"WD ",155000,-93.603705,42.037093
60,4800,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Average",1900,"Hip",709,1157,687,1844,1,0,3,9,"Unf",1,240,0,2010,"COD",80400,-93.617014,42.033313
55,8800,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1910,"Gable",576,792,348,1140,1,0,3,7,"No_Garage",0,0,0,2010,"WD ",96500,-93.617135,42.032134
56,4485,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Good",1920,"Gable",936,936,0,936,1,0,2,5,"No_Garage",0,0,0,2010,"WD ",109500,-93.62024,42.031363
56,8960,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Above_Average",1927,"Gable",1008,1028,0,1028,1,0,2,5,"Unf",2,360,0,2010,"WD ",115000,-93.620241,42.031381
69,5805,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Good",1957,"Hip",1347,1347,0,1347,1,0,3,6,"Unf",2,551,0,2010,"WD ",143000,-93.6179112,42.0303783
60,5790,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Above_Average",1915,"Gambrel",840,840,765,1605,2,0,3,8,"Unf",1,379,0,2010,"WD ",107400,-93.614002,42.033279
47,4608,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Above_Average",1945,"Gable",747,747,0,747,1,0,2,4,"Unf",1,220,0,2010,"WD ",80000,-93.615431,42.033644
60,7200,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Good",1940,"Gable",788,804,0,804,1,0,2,4,"Unf",1,240,0,2010,"WD ",119000,-93.615446,42.032391
50,5500,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1929,"Gable",926,926,0,1316,1,0,3,6,"Unf",2,484,0,2010,"WD ",130000,-93.608954,42.03128
50,6900,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1938,"Gable",827,827,424,1251,1,0,3,6,"Unf",1,240,0,2010,"WD ",119000,-93.6090761,42.0303113
69,11851,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Good",1948,"Gable",1027,1027,606,1633,1,0,3,7,"Unf",1,240,0,2010,"WD ",129000,-93.610466,42.030383
0,8239,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Above_Average",1920,"Gable",1008,1060,185,1245,1,0,3,6,"Unf",1,315,0,2010,"WD ",100000,-93.610468,42.030467
68,9656,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Poor",1923,"Gable",678,832,0,832,1,0,2,5,"Unf",2,780,0,2010,"WD ",12789,-93.606789,42.030388
60,8520,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Very_Good",1928,"Gable",624,720,0,720,1,0,2,5,"Unf",2,484,0,2010,"WD ",105900,-93.606789,42.030331
60,9600,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Excellent",1900,"Gable",930,930,636,1566,2,0,3,7,"Unf",1,288,0,2010,"WD ",150000,-93.616887,42.028099
60,10800,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Above_Average",1915,"Gable",686,966,686,1652,2,0,4,7,"Unf",1,416,0,2010,"WD ",139000,-93.610588,42.029146
50,9000,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Excellent",1890,"Gable",346,1157,1111,2268,3,0,3,7,"Unf",2,624,0,2010,"WD ",240000,-93.61221,42.028145
100,9045,"Pave","Regular","AllPub","Old_Town","TwoFmCon","Two_Story","Fair",1910,"Gable",840,1128,1128,2256,2,0,4,12,"No_Garage",0,0,0,2010,"WD ",76500,-93.608878,42.028083
90,7407,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Good",1957,"Gable",912,1236,0,1236,1,0,2,6,"Unf",2,923,0,2010,"WD ",149700,-93.608246,42.03005
60,7740,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Good",1910,"Gable",622,741,622,1363,1,0,3,6,"Unf",2,528,0,2010,"WD ",125500,-93.607238,42.028164
60,11340,"Pave","Regular","AllPub","Old_Town","TwoFmCon","Two_Story","Above_Average",1885,"Gable",777,1246,1044,2290,2,0,4,11,"Unf",2,560,0,2010,"WD ",122500,-93.608752,42.02916
60,10560,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Good",1922,"Gable",738,868,602,1470,1,1,2,6,"Unf",2,624,0,2010,"WD ",140750,-93.607088,42.028165
53,5830,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Above_Average",1950,"Gable",988,1030,582,1612,1,1,3,7,"Unf",1,363,0,2010,"WD ",128500,-93.625737,42.033642
0,7793,"Pave","Slightly_Irregular","AllPub","Brookside","OneFam","Two_and_Half_Unf","Good",1922,"Gable",1108,1160,908,2068,1,1,3,8,"Unf",1,315,0,2010,"WD ",209500,-93.625825,42.030187
50,5000,"Pave","Regular","AllPub","Brookside","OneFam","One_Story","Good",1925,"Gable",765,765,0,765,1,0,2,4,"Unf",1,200,0,2010,"WD ",87000,-93.625586,42.033621
50,6000,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Good",1939,"Gable",608,608,524,1132,1,0,2,5,"Unf",1,240,0,2010,"WD ",134000,-93.624566,42.033563
50,6000,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Above_Average",1940,"Gable",572,848,348,1196,1,1,3,6,"Unf",2,576,0,2010,"WD ",128000,-93.622597,42.0336
53,6360,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Above_Average",1942,"Gable",835,955,498,1453,1,1,3,7,"Unf",1,240,0,2010,"WD ",132000,-93.623523,42.033665
50,6000,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Good",1948,"Gable",780,780,636,1416,1,1,3,6,"Unf",1,312,0,2010,"WD ",139900,-93.622448,42.033631
52,6240,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Good",1936,"Gable",528,548,492,1040,1,0,2,5,"Fin",2,624,0,2010,"WD ",123900,-93.623483,42.031556
52,6240,"Pave","Regular","AllPub","Brookside","OneFam","One_and_Half_Fin","Average",1930,"Gable",928,928,608,1536,2,0,4,7,"Unf",2,480,0,2010,"WD ",138400,-93.621482,42.031337
51,6120,"Pave","Regular","AllPub","Old_Town","OneFam","One_Story","Average",1923,"Gable",1124,1068,0,1068,1,0,2,5,"Unf",1,288,0,2010,"WD ",109500,-93.620409,42.032302
50,10300,"Pave","Slightly_Irregular","AllPub","Old_Town","OneFam","Two_Story","Above_Average",1921,"Gable",576,902,808,1710,2,0,3,9,"Unf",2,480,0,2010,"WD ",140000,-93.62338,42.027986
57,8094,"Pave","Regular","AllPub","Old_Town","OneFam","One_and_Half_Fin","Average",1915,"Gable",888,888,1074,1962,1,1,4,9,"Unf",2,572,0,2010,"WD ",149500,-93.621674,42.028888
60,12900,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Very_Good",1912,"Gable",780,780,780,1560,1,1,3,7,"No_Garage",0,0,0,2010,"WD ",159900,-93.621835,42.028875
52,3068,"Pave","Regular","AllPub","Old_Town","OneFam","Two_Story","Very_Good",1920,"Gable",662,662,662,1324,1,0,3,6,"Unf",1,180,0,2010,"WD ",122000,-93.621632,42.026914
110,8472,"Grvl","Moderately_Irregular","AllPub","Iowa_DOT_and_Rail_Road","Duplex","One_Story","Average",1963,"Gable",816,816,0,816,1,0,2,5,"Unf",2,516,0,2010,"WD ",110000,-93.629495,42.020693
70,5600,"Pave","Regular","AllPub","Iowa_DOT_and_Rail_Road","TwoFmCon","Two_Story","Average",1930,"Hip",0,372,720,1092,2,0,3,7,"No_Garage",0,0,0,2010,"WD ",55000,-93.626876,42.024141
76,7630,"Pave","Regular","AllPub","Old_Town","TwoFmCon","Two_Story","Excellent",1900,"Gable",360,1032,780,1812,2,0,4,8,"Unf",2,672,0,2010,"WD ",140000,-93.620386,42.026741
0,24090,"Pave","Regular","AllPub","Clear_Creek","OneFam","Two_Story","Good",1940,"Gable",1032,1207,1196,2403,2,0,4,10,"Unf",1,349,0,2010,"COD",244400,-93.656231,42.033454
100,15263,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_Story","Average",1959,"Gable",1422,1675,0,1675,2,0,3,8,"Unf",1,365,0,2010,"WD ",173000,-93.655538,42.032432
72,10632,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_and_Half_Fin","Fair",1917,"Gable",689,725,499,1224,1,1,3,6,"Unf",1,180,0,2010,"COD",107500,-93.658265,42.028256
60,9900,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","TwoFmCon","One_and_Half_Fin","Below_Average",1915,"Gable",1212,1212,180,1392,1,0,3,6,"No_Garage",0,0,0,2010,"ConLD",100000,-93.656924,42.026752
65,6001,"Pave","Slightly_Irregular","AllPub","South_and_West_of_Iowa_State_University","OneFam","One_and_Half_Fin","Average",1940,"Gable",600,600,319,919,1,0,3,5,"Unf",1,231,0,2010,"WD ",95000,-93.658081,42.02616
0,6449,"Pave","Slightly_Irregular","AllPub","South_and_West_of_Iowa_State_University","OneFam","Two_Story","Very_Poor",1907,"Gambrel",707,942,942,1884,1,1,4,7,"No_Garage",0,0,0,2010,"WD ",93369,-93.657573,42.025255
60,6048,"Pave","Regular","AllPub","South_and_West_of_Iowa_State_University","TwoFmCon","One_and_Half_Fin","Good",1910,"Gable",856,936,744,1680,2,0,2,7,"Unf",2,450,0,2010,"COD",114900,-93.655849,42.022825
54,6342,"Pave","Regular","AllPub","Sawyer","OneFam","One_and_Half_Fin","Very_Good",1875,"Gable",780,780,240,1020,1,0,2,6,"No_Garage",0,0,0,2010,"WD ",94000,-93.672036,42.034451
72,10773,"Pave","Regular","AllPub","Sawyer","Duplex","One_Story","Fair",1967,"Gable",1832,1832,0,1832,2,0,4,8,"No_Garage",0,0,0,2010,"WD ",136000,-93.671021,42.033386
72,10778,"Pave","Regular","AllPub","Sawyer","Duplex","One_Story","Average",1968,"Hip",1768,1768,0,1768,2,0,4,8,"No_Garage",0,0,0,2010,"WD ",136500,-93.671076,42.033387
75,11625,"Pave","Regular","AllPub","Sawyer","TwoFmCon","One_Story","Below_Average",1965,"Hip",1039,1039,0,1039,1,1,3,6,"Unf",2,504,0,2010,"WD ",131500,-93.673401,42.033008
0,11341,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Above_Average",1957,"Hip",1392,1392,0,1392,1,1,3,5,"Unf",2,528,0,2010,"WD ",121500,-93.672381,42.03237
70,8521,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Average",1967,"Gable",912,912,0,912,1,0,3,5,"Unf",1,336,0,2010,"WD ",125000,-93.678141,42.029867
0,8246,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","One_Story","Very_Good",1968,"Gable",1060,1060,0,1060,1,0,3,6,"Unf",1,270,0,2010,"WD ",154000,-93.676659,42.03069
65,7800,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Good",1966,"Hip",864,892,0,892,1,0,3,5,"Unf",1,416,0,2010,"WD ",137900,-93.677992,42.029924
80,9364,"Pave","Regular","AllPub","Sawyer","OneFam","Two_Story","Good",1969,"Gable",663,663,689,1352,1,1,4,7,"Fin",1,299,0,2010,"WD ",158000,-93.676654,42.029731
65,7832,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Average",1968,"Hip",864,864,0,864,1,0,2,4,"Unf",1,280,0,2010,"WD ",137250,-93.676674,42.030519
0,7424,"Pave","Slightly_Irregular","AllPub","Sawyer","Duplex","SFoyer","Average",1978,"Gable",1319,1373,0,1373,1,0,3,5,"Fin",2,591,0,2010,"WD ",160250,-93.671511,42.031187
86,11227,"Pave","Regular","AllPub","Sawyer","OneFam","Two_Story","Average",1968,"Gable",720,720,720,1440,1,1,4,7,"Unf",2,480,0,2010,"WD ",163000,-93.673565,42.03136
0,11616,"Pave","Slightly_Irregular","AllPub","Sawyer","OneFam","Two_Story","Average",1978,"Hip",672,672,714,1386,2,1,3,6,"Fin",2,440,0,2010,"WD ",158900,-93.672523,42.03128
80,14000,"Pave","Regular","AllPub","Clear_Creek","OneFam","Two_Story","Average",1996,"Gable",1306,1306,954,2260,2,1,3,7,"RFn",2,533,0,2010,"WD ",328000,-93.670503,42.030082
0,20062,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","One_Story","Good",1977,"Hip",1420,1483,0,1483,1,1,1,4,"RFn",2,690,0,2010,"WD ",270000,-93.670114,42.03009
94,9259,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Below_Average",1927,"Gable",660,756,0,756,1,0,2,4,"Unf",2,440,0,2010,"WD ",85000,-93.663619,42.03387
60,9600,"Pave","Regular","AllPub","Sawyer","OneFam","One_Story","Good",1950,"Gable",1067,1067,0,1067,2,0,2,4,"Unf",2,436,0,2010,"WD ",128000,-93.668378,42.032164
0,23595,"Pave","Regular","AllPub","Clear_Creek","OneFam","One_Story","Above_Average",1979,"Shed",1332,1332,192,1524,0,1,0,4,"Fin",2,586,0,2010,"WD ",260000,-93.667904,42.026547
0,17082,"Pave","Slightly_Irregular","AllPub","Clear_Creek","OneFam","Two_Story","Average",1978,"Gable",1117,1117,864,1981,2,1,4,8,"Fin",2,522,0,2010,"WD ",230000,-93.675038,42.024673
124,18600,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Below_Average",1938,"Gable",972,1052,558,1610,2,0,4,8,"RFn",1,480,0,2010,"WD ",124000,-93.671178,42.023079
85,10625,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",1920,"Gable",458,835,0,835,1,0,2,5,"Unf",1,366,0,2010,"COD",83000,-93.662762,42.028226
65,11479,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Good",1950,"Gable",663,1074,0,1074,1,0,3,6,"Unf",1,467,0,2010,"WD ",144500,-93.66357,42.026533
68,9571,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Above_Average",1956,"Gable",1144,1144,0,1144,1,0,3,6,"Unf",1,596,0,2010,"WD ",129000,-93.667708,42.024208
50,9350,"Pave","Regular","AllPub","Edwards","OneFam","One_and_Half_Fin","Above_Average",1947,"Gable",756,1169,0,1531,1,0,3,8,"Unf",1,209,0,2010,"WD ",127000,-93.66526,42.025173
75,9525,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Good",1954,"Gable",1172,1172,0,1172,1,0,3,5,"Fin",1,366,0,2010,"WD ",128000,-93.666097,42.02526
83,10420,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Average",2009,"Gable",1212,1212,0,1212,2,0,3,6,"RFn",2,460,0,2010,"WD ",186000,-93.6658876,42.0247497
44,17485,"Pave","Moderately_Irregular","AllPub","Edwards","OneFam","One_Story","Average",2009,"Gable",1508,1508,0,1508,1,0,1,5,"RFn",2,572,0,2010,"Con",308030,-93.665799,42.024126
0,11200,"Pave","Slightly_Irregular","AllPub","Edwards","OneFam","One_Story","Fair",1964,"Gable",1250,1298,0,1298,2,0,3,5,"Unf",2,504,0,2010,"COD",114000,-93.663367,42.025019
60,11100,"Pave","Regular","AllPub","Edwards","OneFam","One_Story","Good",1946,"Gable",0,930,0,930,1,0,2,6,"Unf",1,308,0,2010,"WD ",84900,-93.659808,42.024162
77,9206,"Pave","Regular","AllPub","Sawyer_West","OneFam","Two_Story","Average",1985,"Gable",741,977,755,1732,2,1,3,7,"Fin",2,476,0,2010,"WD ",178000,-93.685001,42.03374
83,11980,"Pave","Regular","AllPub","Sawyer_West","OneFam","One_Story","Average",1987,"Gable",1433,1433,0,1433,1,1,1,4,"RFn",2,528,0,2010,"WD ",270000,-93.685988,42.032076
87,12361,"Pave","Slightly_Irregular","AllPub","Sawyer_West","OneFam","Two_Story","Good",1993,"Gable",946,964,838,1802,2,1,3,8,"RFn",4,1017,0,2010,"WD ",218000,-93.683167,42.033783
80,9938,"Pave","Regular","AllPub","Sawyer_West","OneFam","Two_Story","Average",1993,"Gable",1050,1062,887,1949,2,1,3,8,"Fin",2,574,0,2010,"WD ",236000,-93.682026,42.03068
73,9069,"Pave","Regular","AllPub","Sawyer_West","OneFam","SFoyer","Above_Average",1992,"Gable",936,996,0,996,1,0,2,5,"Unf",2,564,0,2010,"WD ",147000,-93.6801568,42.0311198
64,10475,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2008,"Gable",1694,1694,0,1694,2,0,3,7,"RFn",3,776,0,2010,"WD ",245350,-93.69019,42.025747
64,6762,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2006,"Gable",1187,1208,0,1208,2,0,2,6,"RFn",2,632,0,2010,"WD ",206000,-93.691269,42.024614
94,10402,"Pave","Slightly_Irregular","AllPub","College_Creek","OneFam","One_Story","Average",2009,"Gable",1226,1226,0,1226,2,0,3,6,"RFn",3,740,0,2010,"WD ",198900,-93.69245,42.024604
64,7360,"Pave","Regular","AllPub","College_Creek","OneFam","One_Story","Average",2010,"Gable",1222,1222,0,1222,2,0,2,6,"RFn",2,615,0,2010,"WD ",187000,-93.692521,42.024604
90,12376,"Pave","Regular","AllPub","Sawyer_West","OneFam","Two_Story","Average",1990,"Hip",1673,1699,1523,3222,3,0,5,11,"Unf",3,594,0,2010,"WD ",320000,-93.68329,42.030601
82,14235,"Pave","Slightly_Irregular","AllPub","Sawyer_West","OneFam","One_and_Half_Fin","Very_Good",1900,"Gable",676,831,614,1445,2,0,3,6,"Unf",2,484,0,2010,"WD ",138500,-93.6801805,42.0298532
80,8816,"Pave","Regular","AllPub","Clear_Creek","OneFam","SLvl","Good",1971,"Gable",1010,1052,0,1052,1,0,3,6,"Unf",2,440,0,2010,"WD ",155000,-93.682138,42.024318
